date,day,rank,title,chain,shows,chain_shows,show_share,screens,chain_screens,screen_share
2024-09-15,39,5,룩백,씨네Q,0,316,0.0,0,105,0.0
2024-09-15,39,5,룩백,기타,9,1084,0.008,5,620,0.008
2024-09-15,39,5,룩백,전체,544,20753,0.026,223,7347,0.03
2024-09-16,40,1,베테랑2,CGV,5858,8677,0.675,1065,2914,0.365
2024-09-16,40,1,베테랑2,롯데시네마,3944,5592,0.705,791,1929,0.41
2024-09-16,40,1,베테랑2,메가박스,3465,5076,0.683,632,1731,0.365
2024-09-16,40,1,베테랑2,씨네Q,236,314,0.752,44,105,0.419
2024-09-16,40,1,베테랑2,기타,516,981,0.526,152,547,0.278
2024-09-16,40,1,베테랑2,전체,14019,20640,0.679,2684,7226,0.371
2024-09-16,40,2,브레드이발소: 빵스타의 탄생,CGV,768,8677,0.089,287,2914,0.098
2024-09-16,40,2,브레드이발소: 빵스타의 탄생,롯데시네마,3,5592,0.001,1,1929,0.001
2024-09-16,40,2,브레드이발소: 빵스타의 탄생,메가박스,6,5076,0.001,2,1731,0.001
2024-09-16,40,2,브레드이발소: 빵스타의 탄생,씨네Q,15,314,0.048,9,105,0.086
2024-09-16,40,2,브레드이발소: 빵스타의 탄생,기타,85,981,0.087,68,547,0.124
2024-09-16,40,2,브레드이발소: 빵스타의 탄생,전체,877,20640,0.042,367,7226,0.051
2024-09-16,40,3,사랑의 하츄핑,CGV,309,8677,0.036,216,2914,0.074
2024-09-16,40,3,사랑의 하츄핑,롯데시네마,233,5592,0.042,157,1929,0.081
2024-09-16,40,3,사랑의 하츄핑,메가박스,176,5076,0.035,120,1731,0.069
2024-09-16,40,3,사랑의 하츄핑,씨네Q,11,314,0.035,8,105,0.076
2024-09-16,40,3,사랑의 하츄핑,기타,11,981,0.011,9,547,0.016
2024-09-16,40,3,사랑의 하츄핑,전체,740,20640,0.036,510,7226,0.071
2024-09-16,40,4,스픽 노 이블,CGV,248,8677,0.029,181,2914,0.062
2024-09-16,40,4,스픽 노 이블,롯데시네마,181,5592,0.032,129,1929,0.067
2024-09-16,40,4,스픽 노 이블,메가박스,108,5076,0.021,94,1731,0.054
2024-09-16,40,4,스픽 노 이블,씨네Q,8,314,0.025,6,105,0.057
2024-09-16,40,4,스픽 노 이블,기타,22,981,0.022,14,547,0.026
2024-09-16,40,4,스픽 노 이블,전체,567,20640,0.027,424,7226,0.059
2024-09-16,40,5,에이리언: 로물루스,CGV,272,8677,0.031,193,2914,0.066
2024-09-16,40,5,에이리언: 로물루스,롯데시네마,126,5592,0.023,93,1929,0.048
2024-09-16,40,5,에이리언: 로물루스,메가박스,134,5076,0.026,99,1731,0.057
2024-09-16,40,5,에이리언: 로물루스,씨네Q,11,314,0.035,5,105,0.048
2024-09-16,40,5,에이리언: 로물루스,기타,8,981,0.008,7,547,0.013
2024-09-16,40,5,에이리언: 로물루스,전체,551,20640,0.027,397,7226,0.055
2024-09-17,41,1,베테랑2,CGV,5874,8683,0.676,1064,2910,0.366
2024-09-17,41,1,베테랑2,롯데시네마,3926,5570,0.705,791,1935,0.409
2024-09-17,41,1,베테랑2,메가박스,3461,5057,0.684,635,1725,0.368
2024-09-17,41,1,베테랑2,씨네Q,216,289,0.747,40,95,0.421
2024-09-17,41,1,베테랑2,기타,489,912,0.536,148,507,0.292
2024-09-17,41,1,베테랑2,전체,13966,20511,0.681,2678,7172,0.373
2024-09-17,41,2,브레드이발소: 빵스타의 탄생,CGV,738,8683,0.085,278,2910,0.096
2024-09-17,41,2,브레드이발소: 빵스타의 탄생,롯데시네마,3,5570,0.001,1,1935,0.001
2024-09-17,41,2,브레드이발소: 빵스타의 탄생,메가박스,7,5057,0.001,2,1725,0.001
2024-09-17,41,2,브레드이발소: 빵스타의 탄생,씨네Q,15,289,0.052,8,95,0.084
2024-09-17,41,2,브레드이발소: 빵스타의 탄생,기타,68,912,0.075,55,507,0.108
2024-09-17,41,2,브레드이발소: 빵스타의 탄생,전체,831,20511,0.041,344,7172,0.048
2024-09-17,41,3,사랑의 하츄핑,CGV,320,8683,0.037,219,2910,0.075
2024-09-17,41,3,사랑의 하츄핑,롯데시네마,229,5570,0.041,157,1935,0.081
2024-09-17,41,3,사랑의 하츄핑,메가박스,178,5057,0.035,119,1725,0.069
2024-09-17,41,3,사랑의 하츄핑,씨네Q,10,289,0.035,7,95,0.074
2024-09-17,41,3,사랑의 하츄핑,기타,12,912,0.013,10,507,0.02
2024-09-17,41,3,사랑의 하츄핑,전체,749,20511,0.037,512,7172,0.071
2024-09-17,41,4,에이리언: 로물루스,CGV,275,8683,0.032,192,2910,0.066
2024-09-17,41,4,에이리언: 로물루스,롯데시네마,134,5570,0.024,99,1935,0.051
2024-09-17,41,4,에이리언: 로물루스,메가박스,137,5057,0.027,103,1725,0.06
2024-09-17,41,4,에이리언: 로물루스,씨네Q,9,289,0.031,5,95,0.053
2024-09-17,41,4,에이리언: 로물루스,기타,8,912,0.009,7,507,0.014
2024-09-17,41,4,에이리언: 로물루스,전체,563,20511,0.027,406,7172,0.057
2024-09-17,41,5,스픽 노 이블,CGV,244,8683,0.028,180,2910,0.062
2024-09-17,41,5,스픽 노 이블,롯데시네마,177,5570,0.032,129,1935,0.067
2024-09-17,41,5,스픽 노 이블,메가박스,107,5057,0.021,92,1725,0.053
2024-09-17,41,5,스픽 노 이블,씨네Q,7,289,0.024,5,95,0.053
2024-09-17,41,5,스픽 노 이블,기타,21,912,0.023,15,507,0.03
2024-09-17,41,5,스픽 노 이블,전체,556,20511,0.027,421,7172,0.059
2024-09-18,42,1,베테랑2,CGV,5458,8314,0.656,1032,2787,0.37
2024-09-18,42,1,베테랑2,롯데시네마,3716,5403,0.688,785,2031,0.387
2024-09-18,42,1,베테랑2,메가박스,3200,4879,0.656,623,1803,0.346
2024-09-18,42,1,베테랑2,씨네Q,222,298,0.745,45,108,0.417
2024-09-18,42,1,베테랑2,기타,542,1074,0.505,161,609,0.264
2024-09-18,42,1,베테랑2,전체,13138,19968,0.658,2646,7338,0.361
2024-09-18,42,2,브레드이발소: 빵스타의 탄생,CGV,685,8314,0.082,267,2787,0.096
2024-09-18,42,2,브레드이발소: 빵스타의 탄생,롯데시네마,3,5403,0.001,1,2031,0.0
2024-09-18,42,2,브레드이발소: 빵스타의 탄생,메가박스,7,4879,0.001,2,1803,0.001
2024-09-18,42,2,브레드이발소: 빵스타의 탄생,씨네Q,13,298,0.044,9,108,0.083
2024-09-18,42,2,브레드이발소: 빵스타의 탄생,기타,88,1074,0.082,72,609,0.118
2024-09-18,42,2,브레드이발소: 빵스타의 탄생,전체,796,19968,0.04,351,7338,0.048
2024-09-18,42,3,사랑의 하츄핑,CGV,280,8314,0.034,193,2787,0.069
2024-09-18,42,3,사랑의 하츄핑,롯데시네마,240,5403,0.044,169,2031,0.083
2024-09-18,42,3,사랑의 하츄핑,메가박스,168,4879,0.034,114,1803,0.063
2024-09-18,42,3,사랑의 하츄핑,씨네Q,12,298,0.04,9,108,0.083
2024-09-18,42,3,사랑의 하츄핑,기타,12,1074,0.011,10,609,0.016
2024-09-18,42,3,사랑의 하츄핑,전체,712,19968,0.036,495,7338,0.067
2024-09-18,42,4,룩백,CGV,0,8314,0.0,0,2787,0.0
2024-09-18,42,4,룩백,롯데시네마,0,5403,0.0,0,2031,0.0
2024-09-18,42,4,룩백,메가박스,495,4879,0.101,224,1803,0.124
2024-09-18,42,4,룩백,씨네Q,0,298,0.0,0,108,0.0
2024-09-18,42,4,룩백,기타,9,1074,0.008,7,609,0.011
2024-09-18,42,4,룩백,전체,504,19968,0.025,231,7338,0.031
2024-09-18,42,5,트랩,CGV,174,8314,0.021,123,2787,0.044
2024-09-18,42,5,트랩,롯데시네마,155,5403,0.029,122,2031,0.06
2024-09-18,42,5,트랩,메가박스,105,4879,0.022,85,1803,0.047
2024-09-18,42,5,트랩,씨네Q,8,298,0.027,6,108,0.056
2024-09-18,42,5,트랩,기타,39,1074,0.036,32,609,0.053
2024-09-18,42,5,트랩,전체,481,19968,0.024,368,7338,0.05
2024-09-19,43,1,베테랑2,CGV,5031,7457,0.675,980,2561,0.383
2024-09-19,43,1,베테랑2,롯데시네마,3034,4542,0.668,720,1778,0.405
2024-09-19,43,1,베테랑2,메가박스,2713,4378,0.62,557,1638,0.34
2024-09-19,43,1,베테랑2,씨네Q,185,248,0.746,43,93,0.462
2024-09-19,43,1,베테랑2,기타,413,780,0.529,138,453,0.305
2024-09-19,43,1,베테랑2,전체,11376,17405,0.654,2438,6523,0.374
2024-09-19,43,2,비긴 어게인,CGV,225,7457,0.03,147,2561,0.057
2024-09-19,43,2,비긴 어게인,롯데시네마,199,4542,0.044,111,1778,0.062
2024-09-19,43,2,비긴 어게인,메가박스,236,4378,0.054,134,1638,0.082
2024-09-19,43,2,비긴 어게인,씨네Q,7,248,0.028,5,93,0.054
2024-09-19,43,2,비긴 어게인,기타,6,780,0.008,6,453,0.013
2024-09-19,43,2,비긴 어게인,전체,673,17405,0.039,403,6523,0.062
2024-09-19,43,3,에이리언: 로물루스,CGV,310,7457,0.042,188,2561,0.073
2024-09-19,43,3,에이리언: 로물루스,롯데시네마,132,4542,0.029,100,1778,0.056
2024-09-19,43,3,에이리언: 로물루스,메가박스,109,4378,0.025,87,1638,0.053
2024-09-19,43,3,에이리언: 로물루스,씨네Q,4,248,0.016,3,93,0.032
2024-09-19,43,3,에이리언: 로물루스,기타,8,780,0.01,7,453,0.015
2024-09-19,43,3,에이리언: 로물루스,전체,563,17405,0.032,385,6523,0.059
2024-09-19,43,4,룩백,CGV,0,7457,0.0,0,2561,0.0
2024-09-19,43,4,룩백,롯데시네마,0,4542,0.0,0,1778,0.0
2024-09-19,43,4,룩백,메가박스,541,4378,0.124,234,1638,0.143
2024-09-19,43,4,룩백,씨네Q,0,248,0.0,0,93,0.0
2024-09-19,43,4,룩백,기타,9,780,0.012,5,453,0.011
2024-09-19,43,4,룩백,전체,550,17405,0.032,239,6523,0.037
2024-09-19,43,5,트랩,CGV,182,7457,0.024,123,2561,0.048
2024-09-19,43,5,트랩,롯데시네마,218,4542,0.048,134,1778,0.075
2024-09-19,43,5,트랩,메가박스,103,4378,0.024,86,1638,0.053
2024-09-19,43,5,트랩,씨네Q,9,248,0.036,5,93,0.054
2024-09-19,43,5,트랩,기타,29,780,0.037,21,453,0.046
2024-09-19,43,5,트랩,전체,541,17405,0.031,369,6523,0.057
2024-09-20,44,1,베테랑2,CGV,5135,7642,0.672,996,2673,0.373
2024-09-20,44,1,베테랑2,롯데시네마,3229,4829,0.669,729,1852,0.394
2024-09-20,44,1,베테랑2,메가박스,2766,4428,0.625,561,1635,0.343
2024-09-20,44,1,베테랑2,씨네Q,190,250,0.76,43,90,0.478
2024-09-20,44,1,베테랑2,기타,454,852,0.533,152,496,0.306
2024-09-20,44,1,베테랑2,전체,11774,18001,0.654,2481,6746,0.368
2024-09-20,44,2,비긴 어게인,CGV,249,7642,0.033,163,2673,0.061
2024-09-20,44,2,비긴 어게인,롯데시네마,197,4829,0.041,110,1852,0.059
2024-09-20,44,2,비긴 어게인,메가박스,241,4428,0.054,139,1635,0.085
2024-09-20,44,2,비긴 어게인,씨네Q,8,250,0.032,6,90,0.067
2024-09-20,44,2,비긴 어게인,기타,7,852,0.008,7,496,0.014
2024-09-20,44,2,비긴 어게인,전체,702,18001,0.039,425,6746,0.063
2024-09-20,44,3,에이리언: 로물루스,CGV,327,7642,0.043,192,2673,0.072
2024-09-20,44,3,에이리언: 로물루스,롯데시네마,143,4829,0.03,108,1852,0.058
2024-09-20,44,3,에이리언: 로물루스,메가박스,113,4428,0.026,89,1635,0.054
2024-09-20,44,3,에이리언: 로물루스,씨네Q,7,250,0.028,4,90,0.044
2024-09-20,44,3,에이리언: 로물루스,기타,8,852,0.009,7,496,0.014
2024-09-20,44,3,에이리언: 로물루스,전체,598,18001,0.033,400,6746,0.059
2024-09-20,44,4,트랩,CGV,178,7642,0.023,119,2673,0.045
2024-09-20,44,4,트랩,롯데시네마,232,4829,0.048,138,1852,0.075
2024-09-20,44,4,트랩,메가박스,99,4428,0.022,74,1635,0.045
2024-09-20,44,4,트랩,씨네Q,9,250,0.036,6,90,0.067
2024-09-20,44,4,트랩,기타,39,852,0.046,30,496,0.06
2024-09-20,44,4,트랩,전체,557,18001,0.031,367,6746,0.054
2024-09-20,44,5,룩백,CGV,0,7642,0.0,0,2673,0.0
2024-09-20,44,5,룩백,롯데시네마,0,4829,0.0,0,1852,0.0
2024-09-20,44,5,룩백,메가박스,541,4428,0.122,232,1635,0.142
2024-09-20,44,5,룩백,씨네Q,0,250,0.0,0,90,0.0
2024-09-20,44,5,룩백,기타,9,852,0.011,6,496,0.012
2024-09-20,44,5,룩백,전체,550,18001,0.031,238,6746,0.035
2024-09-21,45,1,베테랑2,CGV,5252,8165,0.643,1017,2874,0.354
2024-09-21,45,1,베테랑2,롯데시네마,3347,5184,0.646,718,1987,0.361
2024-09-21,45,1,베테랑2,메가박스,2953,4839,0.61,575,1839,0.313
2024-09-21,45,1,베테랑2,씨네Q,214,290,0.738,47,104,0.452
2024-09-21,45,1,베테랑2,기타,530,1024,0.518,163,583,0.28
2024-09-21,45,1,베테랑2,전체,12296,19502,0.63,2520,7387,0.341
2024-09-21,45,2,브레드이발소: 빵스타의 탄생,CGV,744,8165,0.091,326,2874,0.113
2024-09-21,45,2,브레드이발소: 빵스타의 탄생,롯데시네마,4,5184,0.001,1,1987,0.001
2024-09-21,45,2,브레드이발소: 빵스타의 탄생,메가박스,3,4839,0.001,1,1839,0.001
2024-09-21,45,2,브레드이발소: 빵스타의 탄생,씨네Q,17,290,0.059,9,104,0.087
2024-09-21,45,2,브레드이발소: 빵스타의 탄생,기타,90,1024,0.088,72,583,0.123
2024-09-21,45,2,브레드이발소: 빵스타의 탄생,전체,858,19502,0.044,409,7387,0.055
2024-09-21,45,3,비긴 어게인,CGV,254,8165,0.031,171,2874,0.059
2024-09-21,45,3,비긴 어게인,롯데시네마,159,5184,0.031,104,1987,0.052
2024-09-21,45,3,비긴 어게인,메가박스,226,4839,0.047,131,1839,0.071
2024-09-21,45,3,비긴 어게인,씨네Q,7,290,0.024,5,104,0.048
2024-09-21,45,3,비긴 어게인,기타,9,1024,0.009,9,583,0.015
2024-09-21,45,3,비긴 어게인,전체,655,19502,0.034,420,7387,0.057
2024-09-21,45,4,사랑의 하츄핑,CGV,245,8165,0.03,171,2874,0.059
2024-09-21,45,4,사랑의 하츄핑,롯데시네마,226,5184,0.044,147,1987,0.074
2024-09-21,45,4,사랑의 하츄핑,메가박스,148,4839,0.031,107,1839,0.058
2024-09-21,45,4,사랑의 하츄핑,씨네Q,11,290,0.038,8,104,0.077
2024-09-21,45,4,사랑의 하츄핑,기타,12,1024,0.012,10,583,0.017
2024-09-21,45,4,사랑의 하츄핑,전체,642,19502,0.033,443,7387,0.06
2024-09-21,45,5,룩백,CGV,0,8165,0.0,0,2874,0.0
2024-09-21,45,5,룩백,롯데시네마,0,5184,0.0,0,1987,0.0
2024-09-21,45,5,룩백,메가박스,536,4839,0.111,239,1839,0.13
2024-09-21,45,5,룩백,씨네Q,0,290,0.0,0,104,0.0
2024-09-21,45,5,룩백,기타,10,1024,0.01,6,583,0.01
2024-09-21,45,5,룩백,전체,546,19502,0.028,245,7387,0.033
2024-09-22,46,1,베테랑2,CGV,5037,7887,0.639,1008,2857,0.353
2024-09-22,46,1,베테랑2,롯데시네마,3164,4978,0.636,709,1990,0.356
2024-09-22,46,1,베테랑2,메가박스,2820,4656,0.606,570,1803,0.316
2024-09-22,46,1,베테랑2,씨네Q,195,277,0.704,46,112,0.411
2024-09-22,46,1,베테랑2,기타,527,996,0.529,163,554,0.294
2024-09-22,46,1,베테랑2,전체,11743,18794,0.625,2496,7316,0.341
2024-09-22,46,2,브레드이발소: 빵스타의 탄생,CGV,767,7887,0.097,347,2857,0.121
2024-09-22,46,2,브레드이발소: 빵스타의 탄생,롯데시네마,4,4978,0.001,1,1990,0.001
2024-09-22,46,2,브레드이발소: 빵스타의 탄생,메가박스,4,4656,0.001,2,1803,0.001
2024-09-22,46,2,브레드이발소: 빵스타의 탄생,씨네Q,18,277,0.065,11,112,0.098
2024-09-22,46,2,브레드이발소: 빵스타의 탄생,기타,92,996,0.092,66,554,0.119
2024-09-22,46,2,브레드이발소: 빵스타의 탄생,전체,885,18794,0.047,427,7316,0.058
2024-09-22,46,3,사랑의 하츄핑,CGV,267,7887,0.034,179,2857,0.063
2024-09-22,46,3,사랑의 하츄핑,롯데시네마,229,4978,0.046,152,1990,0.076
2024-09-22,46,3,사랑의 하츄핑,메가박스,163,4656,0.035,113,1803,0.063
2024-09-22,46,3,사랑의 하츄핑,씨네Q,12,277,0.043,9,112,0.08
2024-09-22,46,3,사랑의 하츄핑,기타,12,996,0.012,11,554,0.02
2024-09-22,46,3,사랑의 하츄핑,전체,683,18794,0.036,464,7316,0.063
2024-09-22,46,4,비긴 어게인,CGV,258,7887,0.033,178,2857,0.062
2024-09-22,46,4,비긴 어게인,롯데시네마,163,4978,0.033,107,1990,0.054
2024-09-22,46,4,비긴 어게인,메가박스,239,4656,0.051,136,1803,0.075
2024-09-22,46,4,비긴 어게인,씨네Q,7,277,0.025,5,112,0.045
2024-09-22,46,4,비긴 어게인,기타,7,996,0.007,7,554,0.013
2024-09-22,46,4,비긴 어게인,전체,674,18794,0.036,433,7316,0.059
2024-09-22,46,5,룩백,CGV,0,7887,0.0,0,2857,0.0
2024-09-22,46,5,룩백,롯데시네마,0,4978,0.0,0,1990,0.0
2024-09-22,46,5,룩백,메가박스,540,4656,0.116,240,1803,0.133
2024-09-22,46,5,룩백,씨네Q,0,277,0.0,0,112,0.0
2024-09-22,46,5,룩백,기타,9,996,0.009,7,554,0.013
2024-09-22,46,5,룩백,전체,549,18794,0.029,247,7316,0.034
2024-09-23,47,1,베테랑2,CGV,4434,6585,0.673,951,2499,0.381
2024-09-23,47,1,베테랑2,롯데시네마,2835,4108,0.69,696,1636,0.425
2024-09-23,47,1,베테랑2,메가박스,2348,3881,0.605,548,1552,0.353
2024-09-23,47,1,베테랑2,씨네Q,121,155,0.781,33,61,0.541
2024-09-23,47,1,베테랑2,기타,276,520,0.531,99,309,0.32
2024-09-23,47,1,베테랑2,전체,10014,15249,0.657,2327,6057,0.384
2024-09-23,47,2,비긴 어게인,CGV,296,6585,0.045,170,2499,0.068
2024-09-23,47,2,비긴 어게인,롯데시네마,206,4108,0.05,123,1636,0.075
2024-09-23,47,2,비긴 어게인,메가박스,252,3881,0.065,137,1552,0.088
2024-09-23,47,2,비긴 어게인,씨네Q,6,155,0.039,3,61,0.049
2024-09-23,47,2,비긴 어게인,기타,4,520,0.008,3,309,0.01
2024-09-23,47,2,비긴 어게인,전체,764,15249,0.05,436,6057,0.072
2024-09-23,47,3,에이리언: 로물루스,CGV,274,6585,0.042,187,2499,0.075
2024-09-23,47,3,에이리언: 로물루스,롯데시네마,146,4108,0.036,101,1636,0.062
2024-09-23,47,3,에이리언: 로물루스,메가박스,88,3881,0.023,74,1552,0.048
2024-09-23,47,3,에이리언: 로물루스,씨네Q,4,155,0.026,3,61,0.049
2024-09-23,47,3,에이리언: 로물루스,기타,6,520,0.012,5,309,0.016
2024-09-23,47,3,에이리언: 로물루스,전체,518,15249,0.034,370,6057,0.061
2024-09-23,47,4,룩백,CGV,0,6585,0.0,0,2499,0.0
2024-09-23,47,4,룩백,롯데시네마,0,4108,0.0,0,1636,0.0
2024-09-23,47,4,룩백,메가박스,500,3881,0.129,220,1552,0.142
2024-09-23,47,4,룩백,씨네Q,0,155,0.0,0,61,0.0
2024-09-23,47,4,룩백,기타,6,520,0.012,5,309,0.016
2024-09-23,47,4,룩백,전체,506,15249,0.033,225,6057,0.037
2024-09-23,47,5,트랩,CGV,117,6585,0.018,90,2499,0.036
2024-09-23,47,5,트랩,롯데시네마,116,4108,0.028,89,1636,0.054
2024-09-23,47,5,트랩,메가박스,70,3881,0.018,58,1552,0.037
2024-09-23,47,5,트랩,씨네Q,0,155,0.0,0,61,0.0
2024-09-23,47,5,트랩,기타,18,520,0.035,17,309,0.055
2024-09-23,47,5,트랩,전체,321,15249,0.021,254,6057,0.042
2024-09-24,48,1,베테랑2,CGV,4356,6528,0.667,955,2551,0.374
2024-09-24,48,1,베테랑2,롯데시네마,2773,4048,0.685,692,1633,0.424
2024-09-24,48,1,베테랑2,메가박스,2265,3740,0.606,552,1533,0.36
2024-09-24,48,1,베테랑2,씨네Q,131,178,0.736,36,75,0.48
2024-09-24,48,1,베테랑2,기타,310,605,0.512,108,364,0.297
2024-09-24,48,1,베테랑2,전체,9835,15099,0.651,2343,6156,0.381
2024-09-24,48,2,비긴 어게인,CGV,309,6528,0.047,184,2551,0.072
2024-09-24,48,2,비긴 어게인,롯데시네마,201,4048,0.05,121,1633,0.074
2024-09-24,48,2,비긴 어게인,메가박스,238,3740,0.064,134,1533,0.087
2024-09-24,48,2,비긴 어게인,씨네Q,10,178,0.056,6,75,0.08
2024-09-24,48,2,비긴 어게인,기타,7,605,0.012,6,364,0.016
2024-09-24,48,2,비긴 어게인,전체,765,15099,0.051,451,6156,0.073
2024-09-24,48,3,에이리언: 로물루스,CGV,264,6528,0.04,178,2551,0.07
2024-09-24,48,3,에이리언: 로물루스,롯데시네마,132,4048,0.033,95,1633,0.058
2024-09-24,48,3,에이리언: 로물루스,메가박스,88,3740,0.024,71,1533,0.046
2024-09-24,48,3,에이리언: 로물루스,씨네Q,4,178,0.022,3,75,0.04
2024-09-24,48,3,에이리언: 로물루스,기타,4,605,0.007,3,364,0.008
2024-09-24,48,3,에이리언: 로물루스,전체,492,15099,0.033,350,6156,0.057
2024-09-24,48,4,룩백,CGV,0,6528,0.0,0,2551,0.0
2024-09-24,48,4,룩백,롯데시네마,0,4048,0.0,0,1633,0.0
2024-09-24,48,4,룩백,메가박스,469,3740,0.125,212,1533,0.138
2024-09-24,48,4,룩백,씨네Q,0,178,0.0,0,75,0.0
2024-09-24,48,4,룩백,기타,6,605,0.01,5,364,0.014
2024-09-24,48,4,룩백,전체,475,15099,0.031,217,6156,0.035
2024-09-24,48,5,트랩,CGV,115,6528,0.018,91,2551,0.036
2024-09-24,48,5,트랩,롯데시네마,114,4048,0.028,84,1633,0.051
2024-09-24,48,5,트랩,메가박스,57,3740,0.015,49,1533,0.032
2024-09-24,48,5,트랩,씨네Q,6,178,0.034,6,75,0.08
2024-09-24,48,5,트랩,기타,20,605,0.033,18,364,0.049
2024-09-24,48,5,트랩,전체,312,15099,0.021,248,6156,0.04
2024-09-25,49,1,베테랑2,CGV,3749,7170,0.523,849,2704,0.314
2024-09-25,49,1,베테랑2,롯데시네마,2428,4348,0.558,610,1580,0.386
2024-09-25,49,1,베테랑2,메가박스,1957,3999,0.489,483,1581,0.306
2024-09-25,49,1,베테랑2,씨네Q,142,208,0.683,41,87,0.471
2024-09-25,49,1,베테랑2,기타,359,741,0.484,136,464,0.293
2024-09-25,49,1,베테랑2,전체,8635,16466,0.524,2119,6416,0.33
2024-09-25,49,2,트랜스포머 ONE,CGV,1332,7170,0.186,398,2704,0.147
2024-09-25,49,2,트랜스포머 ONE,롯데시네마,996,4348,0.229,272,1580,0.172
2024-09-25,49,2,트랜스포머 ONE,메가박스,630,3999,0.158,194,1581,0.123
2024-09-25,49,2,트랜스포머 ONE,씨네Q,33,208,0.159,16,87,0.184
2024-09-25,49,2,트랜스포머 ONE,기타,103,741,0.139,70,464,0.151
2024-09-25,49,2,트랜스포머 ONE,전체,3094,16466,0.188,950,6416,0.148
2024-09-25,49,3,비긴 어게인,CGV,322,7170,0.045,208,2704,0.077
2024-09-25,49,3,비긴 어게인,롯데시네마,148,4348,0.034,111,1580,0.07
2024-09-25,49,3,비긴 어게인,메가박스,212,3999,0.053,125,1581,0.079
2024-09-25,49,3,비긴 어게인,씨네Q,6,208,0.029,4,87,0.046
2024-09-25,49,3,비긴 어게인,기타,7,741,0.009,6,464,0.013
2024-09-25,49,3,비긴 어게인,전체,695,16466,0.042,454,6416,0.071
2024-09-25,49,4,룩백,CGV,0,7170,0.0,0,2704,0.0
2024-09-25,49,4,룩백,롯데시네마,0,4348,0.0,0,1580,0.0
2024-09-25,49,4,룩백,메가박스,442,3999,0.111,204,1581,0.129
2024-09-25,49,4,룩백,씨네Q,0,208,0.0,0,87,0.0
2024-09-25,49,4,룩백,기타,6,741,0.008,6,464,0.013
2024-09-25,49,4,룩백,전체,448,16466,0.027,210,6416,0.033
2024-09-25,49,5,극장총집편 봇치 더 록! 후편,CGV,362,7170,0.05,170,2704,0.063
2024-09-25,49,5,극장총집편 봇치 더 록! 후편,롯데시네마,4,4348,0.001,1,1580,0.001
2024-09-25,49,5,극장총집편 봇치 더 록! 후편,메가박스,0,3999,0.0,0,1581,0.0
2024-09-25,49,5,극장총집편 봇치 더 록! 후편,씨네Q,2,208,0.01,2,87,0.023
2024-09-25,49,5,극장총집편 봇치 더 록! 후편,기타,0,741,0.0,0,464,0.0
2024-09-25,49,5,극장총집편 봇치 더 록! 후편,전체,368,16466,0.022,173,6416,0.027
2024-09-26,50,1,베테랑2,CGV,3596,6697,0.537,819,2565,0.319
2024-09-26,50,1,베테랑2,롯데시네마,2236,4033,0.554,586,1544,0.38
